ticker,date,pe,ps,p_fcf,earnings_yield,sales_yield,fcf_yield,eps_ttm,rev_ps_ttm,fcf_ps_ttm,market_cap,adj_close,shares,revenue_ttm,net_income_ttm,fcf_ttm,revenue_q,asof_fiscal_period_end,asof_filed_date
FUND:INTU,2026-07-02,16.375759823784154,3.5874065965221775,9.729939472744856,0.06106586874507038,0.27875290215763476,0.10277556225310165,16.608695652173914,75.81521739130434,27.952898550724637,75066.48303222656,271.9800109863281,276.0,20925.0,4584.0,7715.0,8558.0,2026-04-30,2026-05-20
FUND:INVH,2026-07-02,31.691188212164295,6.604832441141064,12.852105043576087,0.03155451267100681,0.1514042950993073,0.07780826538605312,0.958783874730797,4.600419541246146,2.364204161564123,18420.408074755862,30.385000228881836,606.2336,2788.9289,581.2470000000001,1433.26,734.112,2026-03-31,2026-04-30
FUND:IONS,2026-07-02,,12.745058735345747,,-0.024244415065457915,0.0784617804252804,-0.07201594559626964,-1.9831932263425407,6.418173878234288,-5.890904569550081,13486.693703155517,81.80000305175781,164.874,1058.19,-326.97700000000003,-971.2570000000001,246.091,2026-03-31,2026-04-29
FUND:IOT,2026-07-02,367.143228740854,12.201086996804737,89.87882028759324,0.002723732651776194,0.08195991064254221,0.011126091739969562,0.09786371500953589,2.9448196143987215,0.39976047961252015,21115.141371343994,35.93000030517578,587.6744,1730.5951,57.512,234.929,478.844,2026-04-30,2026-06-09
FUND:IP,2026-07-02,,0.8300021729842093,28.495180384497377,-0.16586577493210078,1.2048161228356504,0.03509365396205892,-6.301241068070704,45.77096652877022,1.3332079729221513,20203.08289260864,37.9900016784668,531.8,24341.0,-3351.0,709.0,5971.0,2026-03-31,2026-05-05
FUND:IPGP,2026-07-02,156.19065403316733,4.3374253548046156,,0.0064024317344086945,0.230551518054896,-0.0027237231194303505,0.6739839671886652,24.270157531692767,-0.28672632363907535,4517.346095947266,105.2699966430664,42.912,1041.481,28.922,-12.304000000000002,265.497,2026-03-31,2026-05-05
FUND:IQV,2026-07-02,25.40686144666982,2.1157108648170815,16.060476085640207,0.03935944634873719,0.4726543766586259,0.06226465483760518,8.15665488810365,97.95053003533569,12.90341578327444,35188.5031036377,207.23500061035156,169.8,16632.0,1385.0,2191.0,4151.0,2026-03-31,2026-05-05
FUND:IR,2026-07-02,53.9484667802385,4.069724853173634,27.189619644543658,0.018536207971832544,0.24571685705489024,0.03677874177988648,1.4898477157360406,19.7494923857868,2.956091370558376,31667.75,80.375,394.0,7781.3,587.0,1164.7,1847.2,2026-03-31,2026-04-29
FUND:IRDM,2026-07-02,54.260745684673246,6.539381426702199,18.783537705219107,0.018429529255114253,0.15291966238835814,0.05323810752231964,0.990587197462391,8.21943185337425,2.8615482793246807,5727.43875,53.75,106.557,875.838,105.554,304.918,219.057,2026-03-31,2026-04-23
FUND:IRM,2026-07-02,128.7502379282093,4.838851251746891,,0.007766975937998628,0.20666062004674898,-0.017566228433015894,0.9112216146757062,24.245423880816773,-2.0608699144006373,35059.2047888031,117.31999969482422,298.834,7245.357,272.304,-615.8580000000001,1936.149,2026-03-31,2026-04-30
FUND:ISRG,2026-07-02,50.50618043086236,14.218629773067919,52.23864254472869,0.019799557033794997,0.07033026500866774,0.0191429170301231,8.279877709838798,29.41106170094497,8.00528071150639,150462.96212158204,418.18499755859375,359.8,10582.1,2979.1,2880.2999999999997,2770.8,2026-03-31,2026-04-22
FUND:IT,2026-07-02,12.846446478876567,1.4696230145159463,7.563853239321236,0.07784253814035669,0.6804466112211591,0.13220774760692447,10.58580718930894,92.5339383977703,17.97893232330451,9514.540734329225,135.99000549316406,69.965,6474.137,740.636,1257.896,1511.041,2026-03-31,2026-05-05
FUND:ITT,2026-07-02,35.84143415197626,3.870543320891192,33.837508289548865,0.027900669257813756,0.25836166064916954,0.0295530034730383,5.211845102505695,48.26195899772209,5.520501138952164,16401.040267944336,186.8000030517578,87.8,4237.4,457.6,484.7,1211.9,2026-03-31,2026-05-06
FUND:ITW,2026-07-02,24.94294554047624,4.819135153433977,28.43622820074665,0.04009149594530633,0.2075061122299981,0.03516640789841963,10.840539605672777,56.1086129367001,9.508820477343479,78171.19132385254,270.3949890136719,289.1,16221.0,3134.0,2749.0,4016.0,2026-03-31,2026-05-07
FUND:IVZ,2026-07-02,,1.8623144465897183,7.025936681754639,-0.054328694718839506,0.5369662474729797,0.14232977683913067,-1.4701344500771438,14.530306369847917,3.851443685254574,12277.121757698058,27.059999465942383,453.7,6592.4,-667.0000000000001,1747.4000000000003,1744.5,2026-03-31,2026-05-05
FUND:J,2026-07-02,38.96414903702831,1.1282340880443218,30.421497682155458,0.025664617981254582,0.8863408849252176,0.032871491418602204,3.2532470301293697,112.35257246654898,4.166790322443097,14864.00461049652,126.76000213623047,117.261,13174.574999999999,381.479,488.602,3694.881,2026-03-31,2026-05-05
FUND:JAZZ,2026-07-02,546.4269686502946,3.6257052381467116,36.597876176989494,0.0018300707274204573,0.27580841086551,0.027323989926736205,0.4455673222390318,67.1510741301059,6.652571860816944,16093.367080688475,243.47000122070312,66.1,4438.686,29.451999999999998,439.73499999999996,1068.9,2026-03-31,2026-05-05
FUND:JBHT,2026-07-02,44.15597296841187,2.263785113374573,22.76460785139196,0.02264699275713789,0.4417380404579667,0.04392783774392381,6.53433679257174,127.45467627410613,12.674498970631488,27469.210003784177,288.5299987792969,95.204,12134.195,622.0949999999999,1206.663,3056.491,2026-03-31,2026-04-24
FUND:JBL,2026-07-02,43.97819729692145,1.1285860693642837,25.34037838900153,0.02273854003720161,0.886064454581905,0.039462709855746646,8.093896713615024,315.39906103286387,14.046948356807512,37909.20606994629,355.9549865722656,106.5,33590.0,862.0,1496.0,8751.0,2026-05-31,2026-06-30
FUND:JCI,2026-07-02,24.790402576897037,3.58265098428451,32.38435497559136,0.04033819123744008,0.2791229188627509,0.030879108160521248,5.750814332247557,39.79315960912052,4.40228013029316,87534.91149902344,142.56500244140625,614.0,24433.0,3531.0,2703.0,6142.0,2026-03-31,2026-05-06
FUND:JEF,2026-07-02,17.83589317338433,1.5124454015174205,,0.056066718401983545,0.661180892213835,-0.06761673579016016,2.950230662426658,34.79133784207462,-3.5579925650557622,11748.467161521912,52.619998931884766,223.27,7767.862,658.698,-794.393,2017.13,2026-02-28,2026-04-07
FUND:JHG,2026-07-01,10.18468553698813,2.4745128131183143,8.319944897038308,0.09818663486155364,0.40411995229874237,0.1201931037254796,5.10079575596817,20.994031830238722,6.244031830238726,7834.06011505127,51.95000076293945,150.8,3165.8999999999996,769.2,941.6,690.0,2026-03-31,2026-05-08
FUND:JKHY,2026-07-02,20.304608053788822,4.190176620592558,14.197254983757913,0.04924990412771848,0.23865342455626226,0.07043615129431922,7.2126483092055915,34.95079329795215,10.315374142098976,10541.177880340576,146.4499969482422,71.978,2515.6882,519.152,742.48,636.245,2026-03-31,2026-05-07
FUND:JLL,2026-07-02,17.4740371863537,0.585043280928387,16.12572629188796,0.057227759637649575,1.7092752495390275,0.062012710739301674,18.739801681937994,559.7192586084265,20.306681728797958,15653.242511535644,327.4599914550781,47.802,26755.7,895.8,970.6999999999999,6386.5,2026-03-31,2026-04-30
FUND:JNJ,2026-07-02,30.23494491229039,6.601598565353457,34.8495256357286,0.033074311955948156,0.15147846239064053,0.028694795173188105,8.60461311958122,39.40863733027973,7.465238017340096,636143.2409545898,260.1600036621094,2445.2,96362.0,21040.0,18254.0,24062.0,2026-03-31,2026-04-22
FUND:JPM,2026-07-02,15.815253773125606,3.190164266473996,,0.0632300950933377,0.31346348227556114,,21.142563046834795,104.81435188589074,,909566.8749999999,334.375,2720.2,285116.0,57512.0,,73661.0,2026-03-31,2026-05-01
FUND:KBR,2026-07-02,11.531346585090619,0.6012313068029305,8.77432633893992,0.08672014084573121,1.6632533746746103,0.11396886340573653,3.15748031496063,60.55905511811024,4.149606299212598,4624.069980621338,36.40999984741211,127.0,7691.0,401.0,527.0,1923.0,2026-03-31,2026-05-05
FUND:KD,2026-07-02,14.464898989898991,0.1897727272727273,7.0717283950617285,0.06913287128367172,5.269461077844311,0.14140814580751032,0.8468776732249785,64.55089820359281,1.7322497861420016,2864.05,12.25,233.8,15092.0,198.0,405.0,3769.0,2026-03-31,2026-05-29
FUND:KDP,2026-07-02,24.854771925580554,2.687319533030192,28.440938268372,0.040233722642644694,0.37211801116646925,0.03516058403431995,1.3434039744811908,12.425020165725599,1.1740118794456258,45533.942167663576,33.38999938964844,1363.7,16944.0,1832.0,1601.0,3976.0,2026-03-31,2026-04-23
FUND:KEX,2026-07-02,19.49536379385172,2.0491067957211873,13.27524744869858,0.0512942467026633,0.488017511868164,0.07532816272272451,6.660044804028661,63.364191953788904,9.780608372058579,7013.047722198486,129.83999633789062,54.013,3422.4901,359.72900000000004,528.28,844.099,2026-03-31,2026-05-08
FUND:KEY,2026-07-02,13.981567783146252,2.2471712170629963,11.558352458969598,0.07152273732888711,0.4450039197756271,0.08651752086206478,1.6475262434574112,10.250665224129362,1.9929310798561362,25208.766713012694,23.03499984741211,1094.368,11218.0,1803.0,2181.0,2728.0,2026-03-31,2026-05-05
FUND:KEYS,2026-07-02,53.13348611618129,9.198865697512332,40.72923226651278,0.018820523046679215,0.10870905532085678,0.02455239012256539,6.092485549132948,35.190751445086704,7.9479768786127165,56002.69436645508,323.7149963378906,173.0,6088.0,1054.0,1375.0,1717.0,2026-04-30,2026-06-04
FUND:KHC,2026-07-02,,1.1956062243623036,7.5736880980517025,-0.19278270067696274,0.836395779499531,0.13203606843239896,-4.848484848484849,21.035353535353536,3.3207070707070705,29878.199546813965,25.149999618530273,1188.0,24990.0,-5760.0,3945.0,6047.0,2026-03-31,2026-05-06
FUND:KIM,2026-07-02,28.985007906409237,7.8668634775957,20.752651420598074,0.034500594349635406,0.1271154638501015,0.04818661383226668,0.8720025090261025,3.2128433003206145,1.217916646228806,17004.28676835823,25.274999618530273,672.771,2161.5078,586.658,819.379,558.016,2026-03-31,2026-04-30
FUND:KKR,2026-07-02,32.04918521052187,4.34502036871019,,0.031202041282213194,0.2301485183363704,-0.005484691808373056,2.937048060195762,21.66387939888076,-0.5162740248579998,89820.7259791565,94.12999725341797,954.22,20672.107,2802.59,-492.6390000000006,4317.983,2026-03-31,2026-05-08
FUND:KLAC,2026-07-02,686.5973744023859,244.8559155334464,798.7561123785429,0.001456457652303724,0.004084034473177365,0.0012519466010997918,0.3545017836812144,0.9940539658444023,0.30472379506641367,3206794.9195861816,243.39999389648438,13175.0,13096.661,4670.561,4014.736,3415.078,2026-03-31,2026-04-30
FUND:KMB,2026-07-02,17.83932939271085,2.28325313983778,19.927010534082388,0.05605591880648832,0.43797158648429474,0.05018314203676656,6.359543817527011,49.68787515006002,5.69327731092437,37801.53898315429,113.44999694824219,333.2,16556.0,2119.0,1897.0,4163.0,2026-03-31,2026-04-28
FUND:KMI,2026-07-02,21.397586163712123,4.0477629612363435,22.291954158612725,0.04673424340245847,0.2470500396333883,0.044859234541967684,1.489887640449438,7.875955056179775,1.4301123595505618,70932.99813270569,31.8799991607666,2225.0,17524.0,3315.0,3182.0,4828.0,2026-03-31,2026-04-24
FUND:KMPR,2026-07-02,40.41910943957674,0.36003330970434416,,0.02474077271531473,2.77752078223315,,0.7132764754949524,80.07592393987369,,1693.5606855182648,28.829999923706055,58.743,4703.900000000001,41.89999999999999,,1107.2,2026-03-31,2026-05-06
FUND:KMX,2026-07-02,32.56419174843535,0.2750369941119044,7.285038849355117,0.030708577314775463,3.6358745238218013,0.13726762762404782,1.565523257449982,185.35688156006418,6.997903593437824,7246.704974929809,50.97999954223633,142.148,26348.11,222.53600000000003,994.7379999999998,8013.519,2026-05-31,2026-06-24
FUND:KNSL,2026-07-02,15.526931080953577,4.26734492846148,8.070946355376726,0.06440422738957541,0.2343377478887167,0.12390120761164732,22.85384048228304,83.15475126859522,43.96634427722601,8181.776590728759,354.8500061035156,23.057,1917.2991,526.941,1013.732,466.709,2026-03-31,2026-04-23
FUND:KNX,2026-07-02,366.44180644529985,1.6617002089340667,16.375720979222617,0.0027289462676231887,0.6017932684990583,0.06106601359835039,0.20835504336898888,45.94691513163944,4.6623900450547096,12455.357001075743,76.3499984741211,163.135,7495.55,33.99,760.599,1850.223,2026-03-31,2026-04-29
FUND:KO,2026-07-02,26.15761892086102,7.271843536131742,28.513448709898704,0.0382297793627725,0.13751671017552586,0.03507116975481261,3.1759388038942977,11.424200278164117,2.9135373203523414,358385.5368347168,83.07499694824219,4314.0,49284.0,13701.0,12569.0,12472.0,2026-03-31,2026-04-30
FUND:KR,2026-07-02,19.202281102235126,0.2769529009473325,13.92084968349642,0.0520771461825752,3.6107222440329947,0.0718346956353914,2.9848275862068965,206.9503448275862,4.117241379310345,41553.73630523682,57.31549835205078,725.0,150039.0,2164.0,2985.0,37064.0,2024-01-31,2024-04-02
FUND:KRC,2026-07-02,21.323370278119853,4.160074328522278,16.279473494879234,0.04689690170723674,0.24038032040528834,0.06142704801322681,1.8439861608167498,9.451754124977686,2.415311509134031,4625.486804100036,39.31999969482422,117.637,1111.876,216.921,284.13,270.053,2026-03-31,2026-04-28
FUND:KRMN,2026-07-02,249.36546092686297,14.29523653225873,,0.004010178459691708,0.06995337207211598,-0.00414899129975781,0.22605375548948886,3.9432715089869155,-0.23387863513574692,7470.490478446961,56.369998931884766,132.526,522.586,29.958000000000002,-30.994999999999997,151.21,2026-03-31,2026-05-14
FUND:KVUE,2026-07-02,23.242928212138786,2.4653432879995494,20.411494076929674,0.043023838944601774,0.4056230241312271,0.048992004026312874,0.8439125910509886,7.956295525494276,0.9609781477627471,37700.02956008911,19.614999771118164,1922.0,15292.0,1622.0,1847.0,3909.0,2026-03-31,2026-05-07
FUND:L,2026-07-02,14.528527261087332,1.2821827461310666,12.30031789876513,0.06883010108521893,0.7799200254546075,0.08129871180812273,7.921656081834488,89.76099287341833,9.35666844427207,23739.6135446167,115.08999633789062,206.27,18515.0,1634.0,1930.0,4555.0,2026-03-31,2026-05-04
FUND:LAD,2026-07-02,10.085548567318899,0.18993274589020276,,0.09915177080604112,5.2650215491439525,-0.058123451851817214,30.363247863247864,1612.307606837607,-17.7991452991453,7165.782257080078,306.2300109863281,23.4,37727.998,710.5,-416.5,9271.4,2026-03-31,2026-04-29
FUND:LAMR,2026-07-02,29.098974024777757,6.9838790722115744,22.148841141592307,0.03436547278775192,0.14318690081260693,0.04514908900232009,5.414623808538113,22.56052774245695,7.113690352978286,15984.619312316894,157.55999755859375,101.451,2288.7881,549.3190000000001,721.691,528.004,2026-03-31,2026-05-07
FUND:LAZ,2026-07-02,16.433914294802072,1.3830529972060148,8.92052843338287,0.06084977577839095,0.7230380918302897,0.11210098229806066,2.527699741543994,30.035002996591377,4.656674907292955,4435.973617767334,41.540000915527344,106.788,3207.3779,269.928,497.27700000000004,756.582,2026-03-31,2026-05-04
FUND:LBRDA,2026-07-02,,,,-0.5924283096620143,,,-19.03472222222222,,,4626.720153808594,32.130001068115234,144.0,,-2741.0,,,2026-03-31,2026-04-28
FUND:LBRDK,2026-07-02,,,,-0.5922440131829272,,,-19.03472222222222,,,4628.159912109375,32.13999938964844,144.0,,-2741.0,,,2026-03-31,2026-04-28
FUND:LBTYA,2026-07-02,,0.7964278421830968,,-1.376859928553741,1.2556065308551865,-0.07760116639240289,-15.558517455272465,14.188354038151546,-0.8768931950354005,3967.7238669719695,11.300000190734863,351.126,4981.9,-5462.999999999999,-307.90000000000003,1274.6,2026-03-31,2026-05-01
FUND:LBTYK,2026-07-02,,0.7682356663233025,,-1.4273869724566406,1.3016839022664723,-0.08044891979121357,-15.558517455272465,14.188354038151546,-0.8768931950354005,3827.2732660560605,10.899999618530273,351.126,4981.9,-5462.999999999999,-307.90000000000003,1274.6,2026-03-31,2026-05-01
FUND:LCID,2026-07-02,,1.4244709828788094,,-2.0465692759528866,0.7020150020739858,-2.329204033630751,-12.443141041652705,4.268251159050339,-14.161560346770802,1995.978854953766,6.079999923706055,328.286,1401.2070999999999,-4084.909,-4649.0419999999995,282.465,2026-03-31,2026-05-05
FUND:LDOS,2026-07-02,9.74358081210191,0.7944878346990594,7.405960025551372,0.10263167302496846,1.25867251369404,0.1350263836896082,11.0390625,135.3828125,14.5234375,13767.6796875,107.55999755859375,128.0,17329.0,1413.0,1859.0,4400.0,2026-03-31,2026-05-05
FUND:LEA,2026-07-02,12.764933174907213,0.2867572955438268,9.209435676708045,0.07833961888384651,3.4872696023427388,0.10858428628033531,10.250739609098405,456.3092487511518,14.208254522527763,6744.990689620971,130.85000610351562,51.5475,23521.601,528.4,732.3999999999999,5822.8,2026-03-31,2026-05-01
FUND:LECO,2026-07-02,26.550572973259545,3.286301350822989,32.394079122338425,0.03766397060459493,0.30429345736950447,0.030869838782063615,9.733499647486306,78.63855595928919,7.977692210351248,14295.57190484619,258.42999267578125,55.317,4350.049,538.428,441.30199999999996,1121.434,2026-03-31,2026-04-30
FUND:LEN,2026-07-02,13.230319395801116,0.6461932263661855,25.090263298172676,0.07558396513975077,1.547524732847198,0.03985609828466129,6.640807223311294,135.96552397248894,3.5017568196165727,21154.57950695801,87.86000061035156,240.776,32737.235,1598.9470000000001,843.1389999999999,7939.872,2026-05-31,2026-06-29
FUND:LEN-B,2026-07-02,12.990890074362037,0.6344990562498927,24.636204364560243,0.07697701960957502,1.576046473434245,0.040590668318960826,6.640807223311294,135.96552397248894,3.5017568196165727,20771.744711730957,86.2699966430664,240.776,32737.235,1598.9470000000001,843.1389999999999,7939.872,2026-05-31,2026-06-29
FUND:LFUS,2026-07-02,,4.273883279186243,26.899005037235714,-0.0037719362604585137,0.23397924900522843,0.03717609623908845,-1.5784421715184884,97.91329661683713,15.55708103855232,10637.507431030273,418.4700012207031,25.42,2488.956,-40.12399999999998,395.461,656.969,2026-03-31,2026-05-06
FUND:LH,2026-07-02,25.025850346464463,1.665830382856315,16.83830350975223,0.03995868216886686,0.6003012133116161,0.059388405691869775,11.357056694813027,170.61761158021713,16.87937273823884,23561.838101196292,284.2200012207031,82.9,14144.2,941.5,1399.3,3537.6,2026-03-31,2026-05-04
FUND:LHX,2026-07-02,32.69052126842613,2.519018678511993,21.810471046577064,0.0305899068353444,0.39697998610741114,0.04584953703496193,9.207868155236577,119.4949494949495,13.801169590643275,56619.98283691406,301.010009765625,188.1,22477.0,1732.0,2596.0,5744.0,2026-03-31,2026-04-30
FUND:LII,2026-07-02,25.26008254008657,3.811736750600002,30.260228729132855,0.03958815250951958,0.2623476030559012,0.033046676842771384,22.668571428571433,150.22285714285712,18.92285714285714,20041.349487304688,572.6099853515625,35.0,5257.799999999999,793.4000000000001,662.3,1135.1,2026-03-31,2026-04-29
FUND:LIN,2026-07-02,35.96885364217685,7.350495498308945,49.98654267933605,0.02780183127180362,0.13604525031408563,0.02000538437745146,15.187028622037703,74.3160797651393,10.928141465391716,254731.4214938965,546.260009765625,466.319,34655.0,7082.0,5096.0,8781.0,2026-03-31,2026-05-01
FUND:LINE,2026-07-02,,1.8634328358208956,41.96638655462185,-0.01461754104925911,0.5366439727673208,0.02382859431317581,-0.6431718061674009,23.612334801762113,1.0484581497797356,9988.0,44.0,227.0,5360.0,-146.0,238.0,1297.0,2026-03-31,2026-05-06
FUND:LITE,2026-07-02,164.213972933485,28.91760285301926,357.29177229122706,0.006089615774688374,0.03458101299346086,0.0027988329918353233,4.5550935550935545,25.866943866943867,2.0935550935550937,71958.56293945313,748.010009765625,96.2,2488.4,438.2,201.4,808.4,2026-03-31,2026-05-06
FUND:LKQ,2026-07-02,13.14147931288935,0.49257919268932027,8.408595055400735,0.07609493392567956,2.0301304132241746,0.11892593155115878,2.020320437670965,53.899960922235245,3.1574833919499805,6794.144804763794,26.549999237060547,255.9,13793.0,517.0,808.0,3469.0,2026-03-31,2026-04-30
FUND:LLY,2026-07-02,43.070327511407974,15.068563834874661,92.08226917921503,0.023217840629030078,0.0663633250625784,0.010859854007873664,28.21408639357071,80.64404509431857,13.196785355508428,1088688.6685058593,1215.18994140625,895.9,72249.0,25277.0,11823.0,19799.0,2026-03-31,2026-04-30
FUND:LMT,2026-07-02,26.034551314304796,1.6614332336892244,22.038785667513757,0.038410494881490266,0.6018899704922195,0.04537455080721842,20.739939420164433,324.9935093033319,24.500216356555605,124783.60444946289,539.9550170898438,231.1,75106.0,4793.0,5662.0,18021.0,2026-03-31,2026-04-23
FUND:LNC,2026-07-02,4.444003056234719,0.3861682158602008,,0.22502234749749978,2.5895450711096752,,8.325826857407492,95.81316763105798,,7270.389,37.0,196.497,18827.0,1636.0,,5306.0,2026-03-31,2026-05-07
FUND:LNG,2026-07-02,35.46348305271096,2.538072806713628,23.534856934980912,0.028198019876210557,0.3939997297771886,0.042490166936755634,6.935866983372922,96.91211401425178,10.451306413301662,51776.68525695801,245.97000122070312,210.5,20400.0,1460.0,2200.0,5868.0,2026-03-31,2026-05-07
FUND:LNT,2026-07-02,24.259741489721712,4.508204563843713,,0.04122055465527845,0.22181779594034126,-0.05156334912420337,3.1723338485316845,17.071097372488406,-3.9683153013910353,19917.247763061525,76.95999908447266,258.8,4418.0,821.0,-1027.0,1184.0,2026-03-31,2026-05-01
FUND:LOAR,2026-07-02,113.84176137513192,14.390911949057939,77.73067117308558,0.008784122697335955,0.06948829952819371,0.012864934586416544,0.7106355396179862,5.621603537861601,1.0407732276714305,7738.1660459518425,80.9000015258789,95.651,537.712,67.973,99.551,156.088,2026-03-31,2026-05-07
FUND:LOPE,2026-07-02,18.651899436128417,3.644140207197241,15.772533440512523,0.053613842569996746,0.2744131518389393,0.06340135551283417,8.184152741077076,41.88916595332911,9.678216532062972,4101.552686004638,152.64999389648438,26.869,1125.52,219.89999999999998,260.044,308.76,2026-03-31,2026-04-30
FUND:LOW,2026-07-02,19.072807504388116,1.4284008876853076,16.394445697801753,0.05243066600289067,0.7000835750112687,0.06099626778684472,11.826785714285714,157.91785714285714,13.758928571428571,126319.2041015625,225.57000732421875,560.0,88434.0,6623.0,7705.0,23078.0,2026-04-30,2026-05-28
FUND:LPLA,2026-07-02,26.35945817117727,1.300589985006818,,0.03793704686591204,0.7688818240398473,-0.045375336699376975,11.198257216020686,226.95853118862345,-13.393891554583204,23746.0496907959,295.17999267578125,80.446,18257.906000000003,900.855,-1077.4850000000004,4938.434,2026-03-31,2026-05-04
FUND:LPX,2026-07-02,67.70365645245808,2.1703283147386876,,0.014770251008558246,0.4607597814620975,-0.0014410000983959266,1.1714285714285715,36.542857142857144,-0.11428571428571428,5551.6998291015625,79.30999755859375,70.0,2558.0,82.0,-8.0,574.0,2026-03-31,2026-05-06
FUND:LRCX,2026-07-02,68.3532732847578,21.1479947120443,76.35989285866573,0.014629877282306997,0.047285807170666425,0.013095880082635744,5.335296760980653,17.24442447259062,4.775870995963653,458527.5645553589,364.68499755859375,1257.325,21681.846,6708.202,6004.822,5841.488,2026-03-31,2026-04-23
FUND:LSCC,2026-07-02,957.3377196964731,33.15438700411699,127.70198844393721,0.0010445634590863643,0.03016192095108933,0.007830731629045953,0.14261424779395943,4.118007030633475,1.0691297797546455,19030.91652984619,136.52999877929688,139.39,574.009,19.879,149.026,170.897,2026-03-31,2026-05-04
FUND:LSTR,2026-07-02,56.83299113790156,1.4833122571606954,29.835614819076294,0.01759541386047349,0.67416688237591,0.033516989881523074,3.6635412380224563,140.36829110575513,6.978572688260537,7083.720848419189,208.2100067138672,34.022,4775.610000000001,124.641,237.42499999999998,1174.265,2026-03-31,2026-04-29
FUND:LULU,2026-07-02,9.385895826830902,1.2228459619154552,10.703688354482173,0.1065428402839673,0.8177644864064553,0.09342573950980641,12.639710084688522,97.01549159176324,11.083562806324796,13700.207316696167,118.63500213623047,115.482,11203.543000000001,1459.6589999999999,1279.952,2471.603,2026-04-30,2026-06-04
FUND:LUV,2026-07-02,31.243802800446677,0.8848300336091047,,0.03200634719105651,1.1301605528930028,-0.00821678839868199,1.6262425447316102,57.4234592445328,-0.41749502982107356,25557.43069076538,50.810001373291016,503.0,28884.0,818.0,-210.0,7249.0,2026-03-31,2026-04-23
FUND:LVS,2026-07-02,17.02999457111835,2.2830604075691414,13.929507104795738,0.05871992476708879,0.4380085593375678,0.07179004917235828,2.745156482861401,20.476900149031298,3.3561847988077496,31369.25,46.75,671.0,13740.0,1842.0,2252.0,3585.0,2026-03-31,2026-04-24
FUND:LW,2026-07-02,21.29624701546623,0.9811695272697926,9.88601480714872,0.04695663039942005,1.019191864613453,0.10115299435692585,2.1557788944723613,46.79109834888729,4.643933955491744,6395.262978744508,45.90999984741211,139.3,6518.0,300.29999999999995,646.9,1564.8,2026-02-28,2026-04-01
FUND:LYB,2026-07-02,,0.5893310350438595,16.830817904577906,-0.04557614126116344,1.696839196540154,0.0594148190343147,-2.4674922600619196,91.86687306501548,3.21671826625387,17487.219802856445,54.13999938964844,323.0,29673.0,-797.0,1039.0,7197.0,2026-03-31,2026-05-01
FUND:LYFT,2026-07-02,2.1662795953550362,0.949305777348022,5.25058639933646,0.46162092933165805,1.0534013632505188,0.19045491759289487,7.095113630999261,16.190778832608256,2.927292061606958,6186.225143939018,15.369999885559082,402.487,6516.5779999999995,2855.691,1178.197,1650.489,2026-03-31,2026-05-08
FUND:LYV,2026-07-02,,1.680467297427009,34.884410289743975,-0.0108533640343818,0.5950725738793706,0.02866610017753404,-2.0100429860456708,110.20743886644205,5.308961665397309,43040.66449076843,185.1999969482422,232.401,25612.319,-467.13599999999997,1233.808,3793.029,2026-03-31,2026-05-05
FUND:M,2026-07-02,9.505659670164917,0.2790613996478873,5.561644736842105,0.10520048420612671,3.5834407813541214,0.17980292652921206,2.4459112577924462,83.31499816648332,4.180418041804181,6340.275,23.25,272.7,22720.0,667.0,1140.0,4892.0,2026-04-30,2026-06-04
FUND:MA,2026-07-02,30.67916544753156,14.074504434958792,27.97672519726288,0.032595410775114804,0.07105045897858839,0.03574399766052088,17.435610302351623,38.005599104143336,19.119820828667415,477674.6060180664,534.9099731445312,893.0,33939.0,15570.0,17074.0,8398.0,2026-03-31,2026-04-30
FUND:MAA,2026-07-02,42.56894262738142,7.421385744252634,29.13608467610497,0.023491304652626603,0.1347457246477766,0.034321701461147866,3.3056964193935245,18.961418536919652,4.829749871509336,16427.652942504883,140.72000122070312,116.74,2213.556,385.90700000000004,563.8249999999999,553.725,2026-03-31,2026-04-30
FUND:MAN,2026-07-02,,0.09941716056425015,,-0.008976419718197758,10.058625636906335,-0.07093560948039206,-0.3481953290870487,390.1740976645435,-2.751592356687898,1827.009043121338,38.790000915527344,47.1,18377.2,-16.399999999999995,-129.6,4510.4,2026-03-31,2026-05-08
FUND:MANH,2026-07-02,41.8540444146055,8.237622809065172,23.889551029049652,0.023892553610686124,0.1213942448177574,0.04185930488120106,3.608731136946601,18.33538592224924,6.322429128218795,9068.139116912842,151.0399932861328,60.038,1100.8199,216.661,379.586,282.215,2026-03-31,2026-04-24
FUND:MAR,2026-07-02,38.57965107259367,3.7509808620830807,40.116627111300616,0.025920400319804426,0.26659693471340645,0.02492731996699458,9.685157421289356,99.61394302848575,9.314092953523238,99689.81837158203,373.6499938964844,266.8,26577.0,2584.0,2485.0,6654.0,2026-03-31,2026-05-06
FUND:MAS,2026-07-02,20.07340516668067,2.1879724084531476,17.556363766469925,0.04981715816008509,0.4570441547327281,0.05695940305758833,4.102941176470588,37.6421568627451,4.6911764705882355,16801.44012451172,82.36000061035156,204.0,7679.0,837.0,957.0,1918.0,2026-03-31,2026-04-22
FUND:MAT,2026-07-02,8.046998626917988,0.7458276248125539,11.999465514386436,0.1242699354582842,1.3407923851725474,0.08333704520431155,1.6577609579755985,17.886170622790466,1.1117161957417399,4014.9131659240725,13.34000015258789,300.968,5383.165000000001,498.933,334.591,862.171,2026-03-31,2026-05-01
